Cust#,Ship-to,Make,Model,Serial,Equip#,Fleet,Job#,Inv-Date,Meter,Type,Parts*,Labor*,Sublet*,Delv/Frt*,Misc*,Taxes*,Total*,Work Performed
14080,1,,,,0,,S754269,12052017,99900,C42,0.00,225.00,0.00,0.00,9.00,21.65,255.65,SAFETY AUDIT MEETING
14080,1,,,,0,,S754270,12062017,99900,C42,0.00,225.00,0.00,0.00,9.00,21.65,255.65,12/6 GO OVER PAPERWORK WITH SAFETY THE PROCESS IN WHICH WE PM & REPAIR 12/6 INSPECT EACH LIFT. CHECKING FOR TEARS & CHECK LIFT TO SEE IF TRUCK HAS SUSPENSION SEAT OR NOT SENT QUOTE TO CHARLIE FOR SUSPENSION SEATS SENT QUOT TO CHARLIE 12:30
14080,1,,,,0,,S754298,12142017,9999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,MEETING WITH CHARLIE ABOUT KEYTROLLER SYSTEM ON LIFTS
14080,1,,,,0,,S757174,3152018,99999,B06,0.00,270.00,0.00,0.00,10.80,25.97,306.77,PICKED UP BATTERY FROM ENERSYS AND DELIVERED TO CUSTOMER LOCATION. P/U BOL #N30832
14080,1,,,,0,,S140005,3292018,99999,B37,0.00,54.70,0.00,0.00,0.00,0.00,54.70,"WENT TO CUSTOMER LOCATION. PICKED UP BADGE AND SURVEYED PLANT. SERVICE AREA HAS BEEN MOVED. ANALYZED WHERE TO PM, WASH, ET CETERA."
14080,1,,,,0,,S755963,4232018,99999,C42,0.00,270.00,0.00,0.00,10.80,25.97,306.77,DROVE DOWN TO SMOKELESS FOR MEETING. MEETING WITH ENQ. ON KEYTROLLERS.
14080,1,,,,0,,S142471,6072018,999,SP1,0.00,0.00,600.00,0.00,0.00,0.00,600.00,CERTIFIED NEW ATTACHMENT FOR SMOKELESS
14080,1,,,,0,,S140838,6202018,999,C42,249.43,0.00,0.00,17.89,10.69,25.72,303.73,WATER GUM WATER CENTER FOR AUTO WATER SYSTEM.
14080,1,,,,0,,S140885,7122018,9999,C42,0.00,79.21,0.00,0.00,5.00,7.79,92.00,DO REPORT ON EACH TRUCK FOR INFO ON TRUCK AND TRUCKS. PR57 PR65 PR109 DR108 RC12 RC50 SH00 DR70 SH21
14080,1,,,,0,,S140891,7302018,999,SP4,0.00,84.30,0.00,0.00,3.37,0.00,87.67,MEETING WITH JIMMY M AND ALEXA ABOUT FLEET OF TOW MOTORS.
14080,1,,,,0,,S318963,9112018,9999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,MOP FLOORS AND CLEAN SHOP.
14080,1,,,,0,,S318978,9262018,9999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,CLEAN UP SHOP.
14080,1,,,,0,,S318681,9282018,99999,B37,0.00,21.88,0.00,0.00,0.00,0.00,21.88,WENT TO CUSTOMER LOCATION AND SCANNED BADGE TO KEEP OPERATIONAL.
14080,1,,,,0,,S764827,10292018,999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,SHOP CLEAN UP.
14080,1,,,,0,,S764839,11092018,999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,SHOP CLEAN UP
14080,1,,,,0,,S319150,1072019,99999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,SHOP CLEAN UP AND MOP FLOORS.
14080,1,,,,0,,S770380,3272019,999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,SHOP CLEAN UP
14080,1,,,,0,,S766026,5072019,999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,MOVE CRAIN AND SCRUB FLOORS
14080,1,,,,0,,S766060,5302019,999,C42,0.00,45.00,0.00,0.00,5.00,4.63,54.63,"TIRE IS FLAT. REMOVE, CHECK AND AIR UP. INSTALL BACK ON GONDOLA TEST GOOD"
14080,1,,,,0,,S768012,6252019,999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,SHOP CLEAN UP
14080,1,,,,0,,S762003,6282019,9999,C42,525.00,0.00,0.00,50.00,23.00,55.32,653.32,2 NEW PALLET JACKS FROM PARTS. 1 MORE PALLET JACK FOR PACKING. NO LABOR - PURCHASE ONLY
14080,1,,,,0,,S762005,7232019,999,C42,420.00,0.00,0.00,24.07,17.76,42.72,504.55,ORDER HANDLES AND BRACKETS FOR CHARGERS PARTS ONLY
14080,1,,,,0,,S762024,7312019,999,C42,0.00,315.00,0.00,0.00,12.60,30.30,357.90,SAFETY AUDIT PREPARE FOR SAFETY AUDIT MEET WITH SAMANTHA TREADMAN AND OTHERS.
14080,1,,,,0,,S762032,8062019,9999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,CLEAN SHOP. MOP FLOORS.
14080,1,,,,0,,S154812,8282019,9999,C42,0.00,225.00,0.00,0.00,9.00,21.65,255.65,BADGE EXPIRED STUCK OUTSIDE FROM 5AM TILL 7:30 AM UNTIL THEY DECIDED TO ESCORT US IN.
14080,1,,,,0,,S762056,8282019,9999,C42,0.00,225.00,0.00,0.00,9.00,21.65,255.65,BADGE NOT WORKING
14080,1,,,,0,,S762060,8302019,999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,SHOP CLEAN UP
14080,1,,,,0,,S762086,9182019,999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,MEETING WITH JIMMY AND ALEXA
14080,1,,,,0,,S762080,9242019,9999,C42,0.00,180.00,0.00,0.00,7.20,17.32,204.52,9-6 CLEAN FLOORS 9-18 MOP FLOORS AND CLEAN SHOP
14080,1,,,,0,,S155011,10222019,999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,10-7 SHOP CLEAN UP 10-14 SHOP CLEAN UP
14080,1,,,,0,,S155051,11062019,99999,S37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,***                          *****                           ***                            *                           * *                          *   *                         *     *                        *       *                     ***************                     *     VOID    *                     ***************  NO LABOR NO PARTS PM REF# 712490
14080,1,HAWKR,LP2010/24/480,VD08330,22472,,S757608,1182017,99999,B16,0.00,78.00,0.00,0.00,0.00,0.00,78.00,CHECKOUT CHARGER. LOCATED CHARGER IN SHOP. MOVED CHARGER TO BATTERY AREA. WIRED UP CHARGER FOR 480 VOLTS. WIRED IN AC POWER AND TESTED. WORKING OKAY. REMOVED AC WIRING. CLEANED CHARGER AND PREPPED FOR DELIVERY.
14080,1,HAWKR,LP2010/24/480,VD08330,22472,,S318604,6292018,99999,B06,12.86,90.00,0.00,0.00,4.11,9.89,116.86,"WENT TO CUSTOMER LOCATION AND LOCATED CHARGER. FOUND SB350 CONNECTOR DAMAGED REPLACED WITH NEW PARTS. TESTED WORKING, OKAY."
14080,1,HAWKR,LP2010/24/480,VD08330,22472,,S762026,7312019,999,C42,13.79,90.00,0.00,0.00,5.00,10.06,118.85,BATTERY CONNECTOR WAS BROKEN AS IF IT WAS DROPPED OR HIT WITH A TOW MOTOR. INSTALL HANDLE AND CABLE BRACKET TO CONNECTOR. INSTALL NEW LUGS AND CONNECTOR. TEST GOOD.
14080,1,MISC,CHECK IN,CHECK IN,30034,,S739795,2042016,99999,C42,0.00,810.00,0.00,0.00,32.40,77.92,920.32,1/5 - STOPPED BY TO CHECK IF ANY UNITS WERE DOWN - NONE 1/6 - STOPPED BY TO CHECK IF ANY UNITS WERE DOEN - NONE 1/14 - NO UNITS DOWN 2/3 - HAD BADGE TROUBLE
14080,1,MISC,CHECK IN,CHECK IN,30034,,S739795,3032016,99999,C42,0.00,-810.00,0.00,0.00,-32.40,-77.92,-920.32,1/5 - STOPPED BY TO CHECK IF ANY UNITS WERE DOWN - NONE 1/6 - STOPPED BY TO CHECK IF ANY UNITS WERE DOEN - NONE 1/14 - NO UNITS DOWN 2/3 - HAD BADGE TROUBLE **************************************** * Credit for Original Invoice# S739795 * ****************************************
14080,1,CLARK,C30C,C232L-1499-9592,42443,N1261,S745230,1122017,1197,C42,43.11,90.00,0.00,0.00,5.32,12.80,151.23,SERVICE CALL - HORN ISN'T WORKING REPLACED HORN ASSEMBLY - TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,BULLD,1008W541,BATTERIES',42640,,S739062,9152016,99999,C42,0.00,225.00,0.00,0.00,9.00,21.65,255.65,REMOVED TWO OLD BATTERIES OUT OF THE RICOS - HAD TO WAIT FOR THE TWO TRUCK (BATTERY SERIAL NUMBERS: 4762CD & RMJ894136)
14080,1,KOMAT,FB30SH-6,90813,44313,D1225,S757937,1052017,4980,R52,10.60,156.00,0.00,0.00,0.32,0.00,166.92,THIRD AND FOURTH FUNCTION IS SWAPPED - MUST PUSH BUTTON ON THIRD FUNCTION FOR FORKS TO OPEN - CHECKED OPERATIONS AND ALL FUNCTIONS - CHECKED ALL FLUIDS AND TOPPED HYDRAULIC FLUID - ALL LIGHTS AND SAFETY FUNCTIONS ARE WORKING AS THE SHOULD
14080,1,KOMAT,FB30SH-6,90813,44313,D1225,S531458,3012017,5316,R53,0.00,104.00,0.00,0.00,0.00,0.00,104.00,P.M. SERVICE * ADDED WATER TO THE BATTERY
14080,1,KOMAT,FB30SH-6,90813,44313,D1225,S758313,3162017,5334,R52,21.22,104.00,0.00,0.00,0.64,0.00,125.86,"CHECKED OPERATIONS, CHECKED FOR DAMAGE AND MADE UNIT READY UNIT NEEDS AN OPERATORS MANUAL"
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S758101,12202016,8127,R52,0.00,78.00,0.00,0.00,0.00,0.00,78.00,PERFORMED P.M. - CHECK UNIT REALLY WELL - TECH IN THE FIELD FOUND THAT THE UNIT WASN'T INSPECTED - ADDED WATER TO THE BATTERY - GREASED AND TESTED OPERATIONS - ALL OK AT THE TIME - RETURNED UNIT TO SERVICE
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S745232,1052017,8464,R52,112.53,234.00,0.00,9.87,3.38,0.00,359.78,"INSPECTED UNIT - FOUND HORN DIDN'T WORK AND PARKING BRAKE SWITCH FAULTY - ORDERED PARTS, PICKED UP AND RETURNED TO THE CUSTOMER LOCATION - REMOVED PANELS - INSTALLED PARKING BRAKE REINSTALLED PANELS - REMOVED STEER WHEEL AND CHANGED PICK UP RING FOR HORN AND TIPS - REINSTALLED REMOVED PARTS TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE"
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S531495,2212017,8672,R53,0.00,98.00,0.00,0.00,0.00,0.00,98.00,P.M. SERVICE * DATA PLATE IS MISSING
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S530126,3232017,8826,R53,0.00,98.00,0.00,0.00,0.00,0.00,98.00,P.M. SERVICE * UNIT NEEDS SEAT BELT (758507)
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S758506,3232017,8826,R52,22.87,104.00,0.00,0.00,0.69,0.00,127.56,FOUND SEAT BELT IS FRAYED - REPLACED SEAT BELT - REMOVED SEAT AND TAPED HOLES ON THE SEAT - BOLT WAS IN CROSSWAYS TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S758597,4182017,8858,C42,798.74,225.00,0.00,0.00,40.95,98.48,1163.17,"FOUND SEAT BACK BROKEN - DROVE TO THE SHOP, PICKED UP SEAT AND RETURNED TO THE CUSTOMER LOCATION - INSTALLED SEAT AND BELTS - TESTED OPERATIONS - ALL OK AT THIS TIME"
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S758540,5132017,8924,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,COMPLETED SAFETY CHECK - SET SPEED TO 7 MPH - UNIT HAS STROBE LIGHT
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S751041,5242017,9004,R52,24.57,52.00,0.00,0.00,0.74,0.00,77.31,REMOVED OLD SEAT BELT ASSEMBLY AND INSTALLED NEW - TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S525170,5242017,9004,R53,0.00,98.00,0.00,0.00,0.00,0.00,98.00,P.M. SERVICE * SEAT BELT ASSEMBLED NEEDS REPLACED
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S751040,5242017,9004,C42,410.02,225.00,0.00,0.00,25.40,61.09,721.51,INSTALLED BLUE LIGHTS FRONT AND REAR
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S525196,6192017,9037,R53,0.00,98.00,0.00,0.00,0.00,0.00,98.00,P.M. SERVICE **ADDED WATER TO BATTERY
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S526113,9152017,9296,R53,2.94,73.50,0.00,0.00,0.09,0.00,76.53,P.M. SERVICE **ADDED WATER TO BATTERY
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S752402,9152017,9296,R52,41.60,140.50,0.00,9.87,1.25,0.00,193.22,SERVICE CALL - BOLTS ON LBR GONE.LBR IS NOT BENT. TRAVEL TO SMOKELESS AND THEN TRAVEL TO SHOP TO PICKUP BOLTS NOTE: HAD TO FIND BOLTS TO FIT.NONE IN STOCK ORDERED 4 BOLTS
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S752462,10102017,9432,C42,304.43,360.00,0.00,0.00,30.58,64.29,759.30,"ROPE WRAPPED AROUND LEFT REAR TIRE.REPLACE SPINDLE AND BEARINGS,TAKE OFF OLD SPINDLE AND BEARINGS. NOTE: LIFT WOULD MAKE NOISE BEFORE THE WHEEL WOULD COME OFF."
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S754223,10272017,9544,R53,30.26,49.00,0.00,0.00,0.91,0.00,80.17,STROBE LIGHT NOT WORKING.BAD LIGHT.REPLACED WITH NEW ONE.
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S532427,10312017,9546,R53,4.24,98.00,0.00,0.00,0.13,0.00,102.37,P.M. SERVICE **ADD WATER TO BATTERY
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S754239,11072017,9591,R52,54.47,112.40,0.00,0.00,1.63,0.00,168.50,HORN NOT WORKING. CHECK SYSTEM. WIRE BROKE IN STEERING COLUMN. REPAIR WIRE. INSTALL NEW HORN KIT.
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S532477,11202017,96490,R52,0.00,112.40,0.00,0.00,0.00,0.00,112.40,P.M. SERVICE ADDED WATER TO BATTERY
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S527277,1222018,9996,R53,0.00,98.00,0.00,0.00,0.00,0.00,98.00,P.M. SERVICE ADDED WATER IN BATTERY NEEDS GAS PEDAL ROLLER WORK REF #753848
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S753848,1242018,9996,R52,68.59,78.00,0.00,0.00,2.06,0.00,148.65,WHEEL ON GAS PEDAL BAD PM REF # 527277
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S756665,1302018,10025,R52,30.36,196.70,0.00,0.00,0.91,0.00,227.97,SERVICE CALL 1/30 TRAVEL FROM COOKEVILLE TO SMOKELESS WHEEL MAKING NOISE. CHECK SYSTEM. NEEDS WHEEL BEARINGS REPLACED (STEER) 1/31 RETURN & INSTALL ALL BEARINGS & CUPS
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S534391,3232018,10292,R53,0.00,73.50,0.00,0.00,0.00,0.00,73.50,P.M. SERVICE GREASE CAP ON RIGHT REAR TIRE GONE
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S701905,5222018,10623,R53,0.00,98.00,0.00,0.00,0.00,0.00,98.00,P.M. SERVICE *ADDED WATER TO BATTERY
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S702533,8012018,10949,R53,0.00,98.00,0.00,0.00,0.00,0.00,98.00,"P.M. SERVICE ADDED WATER TO BATTERY, CLEAN BATTERY WITH ACID CLEANER. HAS 2 RIPS IN SEAT."
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S702596,8162018,11032,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,"ADDED WATER TO THE BATTERY STROBE LIGHT INTERMITTLY WORKING, REAPIR ON WO SEAT HAS RIPS IN IT. P.M. SERVICE"
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S318936,8172018,11032,R52,28.74,56.20,0.00,0.00,0.86,0.00,85.80,REPLACE STROBE ASSEMBLY TEST GOOD PI W/O # 702596
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S701148,9132018,11252,R53,9.74,98.00,0.00,0.00,0.29,0.00,108.03,P.M. SERVICE ADDED WATER TO BATTERY CLEANED BATTERY WITH ACID CLEANER NEEDS STEER TIRES
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S318987,10022018,11252,C42,425.20,135.00,0.00,0.00,22.41,53.89,636.50,NEEDS STEER TIRES 2 16X6X10 1/2 SMOOTH NON MARKING 9/28 HAVE TIRES PRESSED ON
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S703756,10292018,11434,R53,9.74,98.00,0.00,0.00,0.29,0.00,108.03,P.M. SERVICE ADDED WATER TO THE BATTERY CLEANED BATTERY WITH ACID CLEANER SEAT HAS WORN SPOT. NEEDS SLIP RESISTANCE TAPE ON FLOOR PAN.  REPLACE JRM
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S764825,10302018,11434,R52,21.74,309.10,0.00,0.00,0.65,0.00,331.49,10-24 LIFT HAS A LEAK. JACK TRUCK UP AND CLEAN UNDERNEATH. LET SIT OVER NIGHT. 10-25 NO LEAKS ON FLOOR. SET TRUCK DOWN AND DRIVE TO WARM UP FLUID. BRING BACK INTO SHOP AND INSPECT. UP/LOWER SPOOL VALVE ON HYDRAULIC CONTROL VALVE LEAKING. REMOVE AND INSTALL NEW ORINGS. TEST GOOD.
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S764843,12062018,11439,R52,552.21,84.30,0.00,48.97,16.57,0.00,702.05,SEAT NEEDS REPLACED. SEAT HAS CRACKS IN VINYL. INSTALL NEW SEAT.
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S705832,2182019,11680,R53,0.00,98.00,0.00,0.00,0.00,0.00,98.00,P.M. SERVICE ADDED WATER TO BATTERY CLEANED BATTERY WITH ACID CLEANER
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S708330,3262019,11824,R53,0.00,98.00,0.00,0.00,0.00,0.00,98.00,P.M. SERVICE ADDED WATER TO BATTERY CLEAN BATTERY WITH ACID CLEANER NEEDS FLOOR MATT AND BATTERY CONNECTORS REPAIR WO # 770382
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S770382,3272019,11824,R52,98.89,90.00,0.00,9.83,2.97,0.00,201.69,NEED FLLOR MAT AND BATTERY CONNECTOR RETURN WITH PARTS AND INSTALL TEST GOOD. PM REF # 708330
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S770391,4102019,11827,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,BATTERY NOT STAYING CHARGED CHECK VOLTAGE AND ACID LEVEL PUT ON CHARGE FOR 8 HRS EQUALIZE LET BATTERY COOL FOR 8 HOURS BATTERY HAS BAD CELL 1115 IS IN READ ON SCALE. VOLTAGE TESTED 1.97 ACID TESTED 1115
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S766034,5292019,11824,R52,0.00,60.00,0.00,0.00,0.00,0.00,60.00,ADJUST LIFT CHAINS. TEST GOOD
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S709894,6062019,11933,R53,0.00,73.50,0.00,0.00,0.00,0.00,73.50,P.M. SERVICE ADDED WATER TO BATTERY CLEAN BATTERY
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S766069,6072019,11933,R52,58.50,90.00,0.00,0.00,1.76,0.00,150.26,HORN WORKS INTERMITTLY. CHECK SYSTEM HORN TEST GOOD. CONTACTS IN STEERING WHEEL BAD. INSTALL NEW CONTACTS AND HORN BUTTON.
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S762019,7232019,11963,R52,0.00,180.00,0.00,0.00,0.00,0.00,180.00,SERVICE CALL BATTERY LOW VOLTAGE. TAKE TO SHOP AND PUT ON CHARGE. CHECK VOLTAGE ON EACH CELL ADN ACID. NEEDS BATTERY
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S710750,8062019,11987,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,P.M. SERVICE ADDED WATER TO BATTERY CLEAN BATTER WITH ACID CLEANER
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S710375,8152019,12017,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,P.M. SERVICE *PRE-INSPECTION* FILLED UP BATTERY AND CLEANED
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S710768,8152019,12023,R53,0.00,90.00,0.00,0.00,0.00,0.00,90.00,P.M. SERVICE
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S154800,8232019,12017,C42,191.73,180.00,0.00,0.00,14.87,35.76,422.36,REPLACED BATTERY CONNECTOR AND LUGS REPLACED SEAT BELT AND BUCKLE.
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S503126,8282019,999,S37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,***                          *****                           ***                            *                           * *                          *   *                         *     *                        *       *                     ***************                     *     VOID    *                     ***************  FOUND OLD WORK ORDERED STILL OPENED FROM 3/2017 VOID.
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S710401,8282019,12046,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,P.M. SERVICE  -  PREINSPECTION WATERED AND CLEANED BATTERY
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S154813,8282019,12046,C42,77.54,135.00,0.00,0.00,8.50,20.45,241.49,HORN NOT WORKING REMOVED STEERING WHEEL AND INSTALLED KIT
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S710786,9132019,12046,R53,0.00,90.00,0.00,0.00,0.00,0.00,90.00,P.M. SERVICE ADDED WATER TO BATTERY CLEAN BATTERY WITH ACID CLEANER
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S713361,9242019,12129,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,P.M. SERVICE FILLED AND CLEANED BATTERY
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S154814,9252019,17046,S37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,***                          *****                           ***                            *                           * *                          *   *                         *     *                        *       *                     ***************                     *     VOID    *                     ***************
14080,1,CLARK,ECX25,ECX360-0219-9653,45723,N1196,S712408,10102019,12181,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,PRE- INSPECTION P.M. SERVICE 1. ADDED WATER TO BATTERY 2. CLEAN BATTERY WITH ACID CLEANER
14080,1,KOMAT,FG25ST-16,215068,46822,D1270,S506621,11052015,5670,C10,0.00,52.00,0.00,0.00,5.00,5.27,62.27,P.M. SERVICE **DOWN LOAD DATA FROM KEYTROLLER-NEEDS PUMP CONTACTOR/ AND CONTACTOR TIPS**
14080,1,HAWKR,18-85F-25,PL103101320,49864,N1274A,S515521,7282017,9999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,P.M. SERVICE **ADDED WATER TO BATTERY
14080,1,HAWKR,18-85F-25,PL103101320,49864,N1274A,S754259,11212017,99990,R52,0.00,84.30,0.00,0.00,0.00,0.00,84.30,BATTERY HAS BAD CELL INSTALL ON PALLET AND SEND TO SHOP
14080,1,HAWKR,18-85F-25,PL103101321,49865,N1275A,S752469,10102017,9999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,BATTERY PM VOLTAGE IS OFF.THE CELL HAS ONLY 1.5 VOLTS REST OF CELLS ARE 1.9 2.0 VOLTS. NEEDS BATTERY
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S742931,5312016,8333,R52,0.00,156.00,0.00,0.00,0.00,0.00,156.00,ADJUSTED CHAINS SO THE FORKS WON'T HIT THE FLOOR - TESTED OPERATIONS - BLEW OUT UNIT AND INSPECTED - PAINTED UNIT AND FORKS
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S738846,7252016,833,R52,0.00,52.00,0.00,0.00,0.00,0.00,52.00,MADE UNIT READY - SWAPPED FORKS - WASHED UNIT
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S747368,8152016,99999,N70,0.00,26.00,0.00,0.00,0.00,0.00,26.00,MAST JOB IN SHOP - BROUGHT UNIT BACK - CHANGED BATTERY AND LOADED ONTO UNIT
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,,S531408,2132017,8504,R53,7.26,75.00,0.00,0.00,0.22,0.00,82.48,P.M. SERVICE * REPLACED GREY BATTERY CONNECTOR
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,,S531456,3012017,8569,R53,0.00,75.00,0.00,0.00,0.00,0.00,75.00,P.M. SERVICE * BATTERY IS VERY LOW ON WATER
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S530116,3162017,8601,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * CLEANED AND WATERED BATTERY
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S530149,4042017,8639,R53,0.00,100.00,0.00,0.00,0.00,0.00,100.00,P.M. SERVICE
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S758532,5032017,8745,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,COMPLETED SAFETY CHECK - SET SPEED TO 6.5 MPH - UNIT HAS NO BLUE LIGHTS BUT HAS STROBE LIGHT
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S525120,5182017,8813,R53,0.00,100.00,0.00,0.00,0.00,0.00,100.00,P.M. SERVICE * ADDED WATER TO BATTERY LOAD BACK REST IS BENT BACK
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S751032,5182017,8813,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,STRAITENED LOAD BACK REST - TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S751038,5242017,8840,C42,410.02,180.00,0.00,1.50,23.66,56.90,672.08,INSTALLED BLUE LIGHTS FRONT AND REAR
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S525188,6122017,8917,R53,0.00,75.00,0.00,0.00,0.00,0.00,75.00,P.M. SERVICE **ADDED WATER TO BATTERY
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S751073,6212017,8917,R52,28.84,130.00,0.00,3.50,0.87,0.00,163.21,LIST WONT MOVE - CODE 30. RUN FLOW CHART. REPLACE 2 400 AMP FUSES.
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S753074,9052017,9994,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,HORN BUTTON WAS BROKEN INSTALL NEW HORN BUTTON
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S752413,9152017,9127,C42,7.40,0.00,0.00,0.00,5.00,1.15,13.55,NEEDS FLOOD LIGHT BLUB. LEFT SIDE INSTALL LIGHT.
14080,1,CLARK,ECX25,ECX360-1106-9653,49956,N1275,S754221,10272017,9166,C42,0.00,202.50,0.00,0.00,8.10,19.48,230.08,PULL OLD BATTERY OUT AND INSTALL NEW BATTERY.
